Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;763;-;-;763;-;-
Ungültige Stimmen;8;1,0 %;-;6;0,8 %;-
Gültige Stimmen;755;99,0 %;-;757;99,2 %;-
SPD;313;41,5 %;-;264;34,9 %;-
AfD;91;12,1 %;-;81;10,7 %;-
CDU;163;21,6 %;-;118;15,6 %;-
GRÜNE/B 90;61;8,1 %;-;58;7,7 %;-
DIE LINKE;60;7,9 %;-;39;5,2 %;-
BVB / FREIE WÄHLER;38;5,0 %;-;10;1,3 %;-
FDP;12;1,6 %;-;18;2,4 %;-
Tierschutzpartei;-;-;-;18;2,4 %;-
Plus;-;-;-;12;1,6 %;-
BSW;-;-;-;133;17,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;8;1,1 %;-;0;0,0 %;-
DLW;-;-;-;5;0,7 %;-
WU;-;-;-;1;0,1 %;-
EB Schamberger;9;1,2 %;-;-;-;-
