Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;980;-;-;980;-;-
Wählende;461;47,0 %;-;461;47,0 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,4 %;-
Gültige Stimmen;457;99,1 %;-;459;99,6 %;-
SPD;182;39,8 %;-;159;34,6 %;-
AfD;145;31,7 %;-;133;29,0 %;-
CDU;75;16,4 %;-;65;14,2 %;-
GRÜNE/B 90;13;2,8 %;-;21;4,6 %;-
DIE LINKE;15;3,3 %;-;8;1,7 %;-
BVB / FREIE WÄHLER;20;4,4 %;-;3;0,7 %;-
FDP;5;1,1 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;12;2,6 %;-
Plus;-;-;-;5;1,1 %;-
BSW;-;-;-;47;10,2 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,4 %;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
