Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;9.456;-;-;9.456;-;-
Wählende;7.161;75,7 %;+139;7.161;75,7 %;+139
Ungültige Stimmen;66;0,9 %;-06;45.0;0,6 %;-07
Gültige Stimmen;7.095;99,1 %;+06;7.116;99,4 %;+07
SPD;2.119;29,9 %;-39;2.193;30,8 %;-04
AfD;2.060;29,0 %;+83;2.077;29,2 %;+71
CDU;2.202;31,0 %;+151;1.108;15,6 %;-09
GRÜNE/B 90;98;1,4 %;-61;182.0;2,6 %;-59
DIE LINKE;229;3,2 %;-93;135.0;1,9 %;-79
BVB / FREIE WÄHLER;330;4,7 %;-12;151.0;2,1 %;-23
FDP;57;0,8 %;-25;41.0;0,6 %;-31
Tierschutzpartei;-;-;-;147.0;2,1 %;-07
Plus;-;-;-;41.0;0,6 %;-04
BSW;-;-;-;998.0;14,0 %;+140
III. Weg;-;-;-;4.0;0,1 %;+01
DKP;-;-;-;6.0;0,1 %;+01
DLW;-;-;-;24.0;0,3 %;+03
WU;-;-;-;9.0;0,1 %;+01
