Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;542;-;-;542;-;-
Wählende;314;57,9 %;+107;314;57,9 %;+107
Ungültige Stimmen;7;2,2 %;+03;7;2,2 %;-04
Gültige Stimmen;307;97,8 %;-03;307;97,8 %;+04
SPD;93;30,3 %;+09;80;26,1 %;+08
AfD;129;42,0 %;+154;114;37,1 %;+80
CDU;35;11,4 %;-25;32;10,4 %;-40
GRÜNE/B 90;2;0,7 %;-51;5;1,6 %;-54
DIE LINKE;16;5,2 %;-87;11;3,6 %;-96
BVB / FREIE WÄHLER;22;7,2 %;-17;6;2,0 %;-39
FDP;2;0,7 %;-09;0;0,0 %;-12
Tierschutzpartei;-;-;-;8;2,6 %;-01
Plus;-;-;-;1;0,3 %;-08
BSW;-;-;-;42;13,7 %;+137
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;8;2,6 %;+26;6;2,0 %;+20
WU;-;-;-;1;0,3 %;+03
