Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.256;-;-;1.256;-;-
Wählende;567;45,1 %;-;567.0;45,1 %;-
Ungültige Stimmen;4;0,7 %;-;1.0;0,2 %;-
Gültige Stimmen;563;99,3 %;-;566.0;99,8 %;-
SPD;164;29,1 %;-;149.0;26,3 %;-
AfD;206;36,6 %;-;190.0;33,6 %;-
CDU;108;19,2 %;-;67.0;11,8 %;-
GRÜNE/B 90;17;3,0 %;-;33.0;5,8 %;-
DIE LINKE;27;4,8 %;-;10.0;1,8 %;-
BVB / FREIE WÄHLER;36;6,4 %;-;13.0;2,3 %;-
FDP;5;0,9 %;-;7.0;1,2 %;-
Tierschutzpartei;-;-;-;6.0;1,1 %;-
Plus;-;-;-;7.0;1,2 %;-
BSW;-;-;-;82.0;14,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
