Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;135;-;-;135;-;-
Wählende;80;59,3 %;-;80;59,3 %;-
Ungültige Stimmen;2;2,5 %;-;2;2,5 %;-
Gültige Stimmen;78;97,5 %;-;78;97,5 %;-
SPD;40;51,3 %;-;32;41,0 %;-
AfD;-;-;-;10;12,8 %;-
CDU;10;12,8 %;-;9;11,5 %;-
GRÜNE/B 90;2;2,6 %;-;2;2,6 %;-
DIE LINKE;8;10,3 %;-;5;6,4 %;-
BVB / FREIE WÄHLER;3;3,8 %;-;1;1,3 %;-
FDP;1;1,3 %;-;1;1,3 %;-
Tierschutzpartei;-;-;-;3;3,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;17,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,3 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;14;17,9 %;-;-;-;-
