Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;794;-;-;794;-;-
Wählende;306;38,5 %;-;306;38,5 %;-
Ungültige Stimmen;6;2,0 %;-;8;2,6 %;-
Gültige Stimmen;300;98,0 %;-;298;97,4 %;-
SPD;102;34,0 %;-;86;28,9 %;-
AfD;138;46,0 %;-;127;42,6 %;-
CDU;23;7,7 %;-;21;7,0 %;-
GRÜNE/B 90;5;1,7 %;-;9;3,0 %;-
DIE LINKE;8;2,7 %;-;10;3,4 %;-
BVB / FREIE WÄHLER;12;4,0 %;-;3;1,0 %;-
FDP;3;1,0 %;-;2;0,7 %;-
Tierschutzpartei;-;-;-;3;1,0 %;-
Plus;9;3,0 %;-;7;2,3 %;-
BSW;-;-;-;22;7,4 %;-
III. Weg;-;-;-;3;1,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;2;0,7 %;-
