Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;809;-;-;809;-;-
Wählende;512;63,3 %;+78;512;63,3 %;+78
Ungültige Stimmen;6;1,2 %;-09;4;0,8 %;-11
Gültige Stimmen;506;98,8 %;+09;508;99,2 %;+11
SPD;142;28,1 %;+36;111;21,9 %;-14
AfD;231;45,7 %;+184;212;41,7 %;+147
CDU;69;13,6 %;-113;52;10,2 %;-107
GRÜNE/B 90;5;1,0 %;-30;15;3,0 %;-27
DIE LINKE;23;4,5 %;-53;8;1,6 %;-88
BVB / FREIE WÄHLER;26;5,1 %;-33;16;3,1 %;-39
FDP;6;1,2 %;+02;2;0,4 %;-12
Tierschutzpartei;-;-;-;10;2,0 %;-11
Plus;-;-;-;1;0,2 %;-10
BSW;-;-;-;74;14,6 %;+146
III. Weg;4;0,8 %;+08;3;0,6 %;+06
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;3;0,6 %;+06
WU;-;-;-;1;0,2 %;+02
