Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.225;-;-;1.225;-;-
Wählende;599;48,9 %;-;599;48,9 %;-
Ungültige Stimmen;36;6,0 %;-;9;1,5 %;-
Gültige Stimmen;563;94,0 %;-;590;98,5 %;-
SPD;216;38,4 %;-;199;33,7 %;-
AfD;-;-;-;207;35,1 %;-
CDU;104;18,5 %;-;59;10,0 %;-
GRÜNE/B 90;7;1,2 %;-;8;1,4 %;-
DIE LINKE;24;4,3 %;-;9;1,5 %;-
BVB / FREIE WÄHLER;84;14,9 %;-;16;2,7 %;-
FDP;19;3,4 %;-;4;0,7 %;-
Tierschutzpartei;-;-;-;9;1,5 %;-
Plus;-;-;-;2;0,3 %;-
BSW;-;-;-;72;12,2 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;2;0,3 %;-
EB Raue;109;19,4 %;-;-;-;-
