Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;301;-;-;301;-;-
Wählende;172;57,1 %;-;172;57,1 %;-
Ungültige Stimmen;1;0,6 %;-;1;0,6 %;-
Gültige Stimmen;171;99,4 %;-;171;99,4 %;-
SPD;74;43,3 %;-;67;39,2 %;-
AfD;54;31,6 %;-;50;29,2 %;-
CDU;17;9,9 %;-;22;12,9 %;-
GRÜNE/B 90;1;0,6 %;-;5;2,9 %;-
DIE LINKE;4;2,3 %;-;4;2,3 %;-
BVB / FREIE WÄHLER;15;8,8 %;-;7;4,1 %;-
FDP;3;1,8 %;-;2;1,2 %;-
Tierschutzpartei;-;-;-;3;1,8 %;-
Plus;2;1,2 %;-;1;0,6 %;-
BSW;-;-;-;9;5,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,6 %;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
