Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;811;-;-;811;-;-
Wählende;364;44,9 %;-;364;44,9 %;-
Ungültige Stimmen;2;0,5 %;-;1;0,3 %;-
Gültige Stimmen;362;99,5 %;-;363;99,7 %;-
SPD;97;26,8 %;-;103;28,4 %;-
AfD;150;41,4 %;-;138;38,0 %;-
CDU;30;8,3 %;-;24;6,6 %;-
GRÜNE/B 90;2;0,6 %;-;5;1,4 %;-
DIE LINKE;13;3,6 %;-;6;1,7 %;-
BVB / FREIE WÄHLER;62;17,1 %;-;17;4,7 %;-
FDP;8;2,2 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;9;2,5 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;52;14,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,6 %;-
