Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;239;-;-;239;-;-
Wählende;143;59,8 %;+02;143;59,8 %;+02
Ungültige Stimmen;3;2,1 %;+02;2;1,4 %;-03
Gültige Stimmen;140;97,9 %;-02;141;98,6 %;+03
SPD;46;32,9 %;+96;43;30,5 %;+60
AfD;58;41,4 %;+156;58;41,1 %;+114
CDU;23;16,4 %;-96;11;7,8 %;-114
GRÜNE/B 90;0;0,0 %;-57;2;1,4 %;-43
DIE LINKE;-;-;-68;2;1,4 %;-62
BVB / FREIE WÄHLER;12;8,6 %;-03;4;2,8 %;-22
FDP;1;0,7 %;-29;0;0,0 %;-44
Tierschutzpartei;-;-;-;1;0,7 %;-20
Plus;-;-;-;0;0,0 %;-11
BSW;-;-;-;17;12,1 %;+121
III. Weg;-;-;-;1;0,7 %;+07
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;1,4 %;+14
WU;-;-;-;0;0,0 %;00
