Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.468;-;-;1.468;-;-
Wählende;566;38,6 %;-;566.0;38,6 %;-
Ungültige Stimmen;5;0,9 %;-;5.0;0,9 %;-
Gültige Stimmen;561;99,1 %;-;561.0;99,1 %;-
SPD;255;45,5 %;-;219.0;39,0 %;-
AfD;116;20,7 %;-;112.0;20,0 %;-
CDU;91;16,2 %;-;94.0;16,8 %;-
GRÜNE/B 90;39;7,0 %;-;60.0;10,7 %;-
DIE LINKE;12;2,1 %;-;14.0;2,5 %;-
BVB / FREIE WÄHLER;21;3,7 %;-;14.0;2,5 %;-
FDP;19;3,4 %;-;10.0;1,8 %;-
Tierschutzpartei;-;-;-;11.0;2,0 %;-
Plus;8;1,4 %;-;2.0;0,4 %;-
BSW;-;-;-;22.0;3,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,4 %;-
