Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;86;-;-;86;-;-
Wählende;53;61,6 %;-;53;61,6 %;-
Ungültige Stimmen;1;1,9 %;-;0;0,0 %;-
Gültige Stimmen;52;98,1 %;-;53;100,0 %;-
SPD;24;46,2 %;-;22;41,5 %;-
AfD;24;46,2 %;-;18;34,0 %;-
CDU;4;7,7 %;-;3;5,7 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;0;0,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;1;1,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;8;15,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,9 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
