Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.092;-;-;1.092;-;-
Wählende;553;50,6 %;-;553;50,6 %;-
Ungültige Stimmen;11;2,0 %;-;8;1,4 %;-
Gültige Stimmen;542;98,0 %;-;545;98,6 %;-
SPD;241;44,5 %;-;202;37,1 %;-
AfD;165;30,4 %;-;146;26,8 %;-
CDU;47;8,7 %;-;36;6,6 %;-
GRÜNE/B 90;12;2,2 %;-;20;3,7 %;-
DIE LINKE;35;6,5 %;-;22;4,0 %;-
BVB / FREIE WÄHLER;24;4,4 %;-;7;1,3 %;-
FDP;6;1,1 %;-;5;0,9 %;-
Tierschutzpartei;-;-;-;16;2,9 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;82;15,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;8;1,5 %;-;4;0,7 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;3;0,6 %;-
EB Schamberger;4;0,7 %;-;-;-;-
