Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.168;-;-;1.168;-;-
Wählende;611;52,3 %;-;611.0;52,3 %;-
Ungültige Stimmen;10;1,6 %;-;8.0;1,3 %;-
Gültige Stimmen;601;98,4 %;-;603.0;98,7 %;-
SPD;168;28,0 %;-;146.0;24,2 %;-
AfD;296;49,3 %;-;267.0;44,3 %;-
CDU;65;10,8 %;-;53.0;8,8 %;-
GRÜNE/B 90;10;1,7 %;-;13.0;2,2 %;-
DIE LINKE;15;2,5 %;-;10.0;1,7 %;-
BVB / FREIE WÄHLER;30;5,0 %;-;13.0;2,2 %;-
FDP;4;0,7 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;27.0;4,5 %;-
Plus;13;2,2 %;-;7.0;1,2 %;-
BSW;-;-;-;58.0;9,6 %;-
III. Weg;-;-;-;3.0;0,5 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;1.0;0,2 %;-
