Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;397;-;-;397;-;-
Wählende;213;53,7 %;-;213;53,7 %;-
Ungültige Stimmen;1;0,5 %;-;1;0,5 %;-
Gültige Stimmen;212;99,5 %;-;212;99,5 %;-
SPD;86;40,6 %;-;77;36,3 %;-
AfD;82;38,7 %;-;78;36,8 %;-
CDU;18;8,5 %;-;13;6,1 %;-
GRÜNE/B 90;2;0,9 %;-;4;1,9 %;-
DIE LINKE;13;6,1 %;-;8;3,8 %;-
BVB / FREIE WÄHLER;8;3,8 %;-;4;1,9 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;10,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,9 %;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
