Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;946;-;-;946;-;-
Wählende;592;62,6 %;-;592;62,6 %;-
Ungültige Stimmen;6;1,0 %;-;8;1,4 %;-
Gültige Stimmen;586;99,0 %;-;584;98,6 %;-
SPD;267;45,6 %;-;229;39,2 %;-
AfD;172;29,4 %;-;166;28,4 %;-
CDU;57;9,7 %;-;46;7,9 %;-
GRÜNE/B 90;20;3,4 %;-;24;4,1 %;-
DIE LINKE;28;4,8 %;-;19;3,3 %;-
BVB / FREIE WÄHLER;16;2,7 %;-;6;1,0 %;-
FDP;9;1,5 %;-;5;0,9 %;-
Tierschutzpartei;-;-;-;9;1,5 %;-
Plus;12;2,0 %;-;6;1,0 %;-
BSW;-;-;-;70;12,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,3 %;-
EB Müller;5;0,9 %;-;-;-;-
