Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;743;-;-;743;-;-
Wählende;345;46,4 %;-;345;46,4 %;-
Ungültige Stimmen;7;2,0 %;-;8;2,3 %;-
Gültige Stimmen;338;98,0 %;-;337;97,7 %;-
SPD;127;37,6 %;-;123;36,5 %;-
AfD;137;40,5 %;-;127;37,7 %;-
CDU;30;8,9 %;-;21;6,2 %;-
GRÜNE/B 90;1;0,3 %;-;1;0,3 %;-
DIE LINKE;23;6,8 %;-;5;1,5 %;-
BVB / FREIE WÄHLER;8;2,4 %;-;6;1,8 %;-
FDP;1;0,3 %;-;0;0,0 %;-
Tierschutzpartei;6;1,8 %;-;7;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;44;13,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;1,5 %;-;2;0,6 %;-
WU;-;-;-;1;0,3 %;-
