Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;258;-;-;258;-;-
Wählende;169;65,5 %;-;169;65,5 %;-
Ungültige Stimmen;1;0,6 %;-;1;0,6 %;-
Gültige Stimmen;168;99,4 %;-;168;99,4 %;-
SPD;49;29,2 %;-;35;20,8 %;-
AfD;92;54,8 %;-;87;51,8 %;-
CDU;8;4,8 %;-;12;7,1 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;4;2,4 %;-;3;1,8 %;-
BVB / FREIE WÄHLER;13;7,7 %;-;5;3,0 %;-
FDP;2;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;13,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;1;0,6 %;-
Die PARTEI;0;0,0 %;-;-;-;-
