Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;348;-;-;348;-;-
Wählende;211;60,6 %;-;211;60,6 %;-
Ungültige Stimmen;2;0,9 %;-;2;0,9 %;-
Gültige Stimmen;209;99,1 %;-;209;99,1 %;-
SPD;78;37,3 %;-;68;32,5 %;-
AfD;66;31,6 %;-;65;31,1 %;-
CDU;45;21,5 %;-;36;17,2 %;-
GRÜNE/B 90;0;0,0 %;-;5;2,4 %;-
DIE LINKE;6;2,9 %;-;4;1,9 %;-
BVB / FREIE WÄHLER;4;1,9 %;-;2;1,0 %;-
FDP;3;1,4 %;-;2;1,0 %;-
Tierschutzpartei;7;3,3 %;-;3;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;24;11,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
