Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;259;-;-;259;-;-
Wählende;150;57,9 %;+18;150;57,9 %;+18
Ungültige Stimmen;4;2,7 %;-03;3;2,0 %;+04
Gültige Stimmen;146;97,3 %;+03;147;98,0 %;-04
SPD;40;27,4 %;+06;37;25,2 %;+04
AfD;77;52,7 %;+185;67;45,6 %;+121
CDU;19;13,0 %;-30;15;10,2 %;-61
GRÜNE/B 90;0;0,0 %;-44;0;0,0 %;-41
DIE LINKE;-;-;-69;4;2,7 %;-44
BVB / FREIE WÄHLER;9;6,2 %;-18;1;0,7 %;-59
FDP;1;0,7 %;-29;1;0,7 %;-37
Tierschutzpartei;-;-;-;1;0,7 %;-18
Plus;-;-;-;0;0,0 %;-05
BSW;-;-;-;20;13,6 %;+136
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,7 %;+07
WU;-;-;-;0;0,0 %;00
