Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;592;-;-;592;-;-
Wählende;255;43,1 %;-;255;43,1 %;-
Ungültige Stimmen;4;1,6 %;-;0;0,0 %;-
Gültige Stimmen;251;98,4 %;-;255;100,0 %;-
SPD;72;28,7 %;-;72;28,2 %;-
AfD;101;40,2 %;-;98;38,4 %;-
CDU;36;14,3 %;-;26;10,2 %;-
GRÜNE/B 90;8;3,2 %;-;11;4,3 %;-
DIE LINKE;8;3,2 %;-;3;1,2 %;-
BVB / FREIE WÄHLER;23;9,2 %;-;8;3,1 %;-
FDP;3;1,2 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;2;0,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;28;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,2 %;-
WU;-;-;-;3;1,2 %;-
