Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;208;-;-;208;-;-
Wählende;133;63,9 %;-;133;63,9 %;-
Ungültige Stimmen;2;1,5 %;-;2;1,5 %;-
Gültige Stimmen;131;98,5 %;-;131;98,5 %;-
SPD;49;37,4 %;-;45;34,4 %;-
AfD;39;29,8 %;-;34;26,0 %;-
CDU;24;18,3 %;-;20;15,3 %;-
GRÜNE/B 90;4;3,1 %;-;3;2,3 %;-
DIE LINKE;5;3,8 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;8;6,1 %;-;2;1,5 %;-
FDP;1;0,8 %;-;2;1,5 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;2;1,5 %;-
BSW;-;-;-;22;16,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,8 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
