Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;395;-;-;395;-;-
Wählende;238;60,3 %;-19;238;60,3 %;-19
Ungültige Stimmen;2;0,8 %;-06;2;0,8 %;-05
Gültige Stimmen;236;99,2 %;+06;236;99,2 %;+05
SPD;70;29,7 %;+87;64;27,1 %;+23
AfD;99;41,9 %;+150;89;37,7 %;+86
CDU;32;13,6 %;-152;21;8,9 %;-113
GRÜNE/B 90;0;0,0 %;-60;2;0,8 %;-54
DIE LINKE;13;5,5 %;-38;9;3,8 %;-50
BVB / FREIE WÄHLER;10;4,2 %;-15;6;2,5 %;-11
FDP;3;1,3 %;-09;0;0,0 %;-32
Tierschutzpartei;-;-;-;4;1,7 %;-12
Plus;2;0,8 %;+08;0;0,0 %;-09
BSW;-;-;-;41;17,4 %;+174
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Gliese;7;3,0 %;+30;-;-;-
