Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;569;-;-;569;-;-
Ungültige Stimmen;12;2,1 %;-;6;1,1 %;-
Gültige Stimmen;557;97,9 %;-;563;98,9 %;-
SPD;164;29,4 %;-;183;32,5 %;-
AfD;127;22,8 %;-;91;16,2 %;-
CDU;133;23,9 %;-;81;14,4 %;-
GRÜNE/B 90;28;5,0 %;-;28;5,0 %;-
DIE LINKE;60;10,8 %;-;36;6,4 %;-
BVB / FREIE WÄHLER;40;7,2 %;-;13;2,3 %;-
FDP;5;0,9 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;7;1,2 %;-
Plus;-;-;-;5;0,9 %;-
BSW;-;-;-;108;19,2 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;5;0,9 %;-
WU;-;-;-;1;0,2 %;-
