Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.138;-;-;1.138;-;-
Wählende;600;52,7 %;-;600;52,7 %;-
Ungültige Stimmen;8;1,3 %;-;3;0,5 %;-
Gültige Stimmen;592;98,7 %;-;597;99,5 %;-
SPD;240;40,5 %;-;209;35,0 %;-
AfD;153;25,8 %;-;153;25,6 %;-
CDU;99;16,7 %;-;71;11,9 %;-
GRÜNE/B 90;38;6,4 %;-;48;8,0 %;-
DIE LINKE;20;3,4 %;-;19;3,2 %;-
BVB / FREIE WÄHLER;19;3,2 %;-;5;0,8 %;-
FDP;10;1,7 %;-;7;1,2 %;-
Tierschutzpartei;-;-;-;13;2,2 %;-
Plus;11;1,9 %;-;6;1,0 %;-
BSW;-;-;-;61;10,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;0,7 %;-
EB Müller;2;0,3 %;-;-;-;-
