Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;943;-;-;943;-;-
Wählende;511;54,2 %;-;511;54,2 %;-
Ungültige Stimmen;1;0,2 %;-;1;0,2 %;-
Gültige Stimmen;510;99,8 %;-;510;99,8 %;-
SPD;191;37,5 %;-;226;44,3 %;-
AfD;46;9,0 %;-;47;9,2 %;-
CDU;71;13,9 %;-;72;14,1 %;-
GRÜNE/B 90;156;30,6 %;-;91;17,8 %;-
DIE LINKE;21;4,1 %;-;15;2,9 %;-
BVB / FREIE WÄHLER;10;2,0 %;-;6;1,2 %;-
FDP;11;2,2 %;-;5;1,0 %;-
Tierschutzpartei;4;0,8 %;-;1;0,2 %;-
Plus;-;-;-;8;1,6 %;-
BSW;-;-;-;36;7,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
