Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;250;-;-;250;-;-
Wählende;159;63,6 %;-;159;63,6 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;159;100,0 %;-;159;100,0 %;-
SPD;52;32,7 %;-;51;32,1 %;-
AfD;58;36,5 %;-;57;35,8 %;-
CDU;17;10,7 %;-;14;8,8 %;-
GRÜNE/B 90;1;0,6 %;-;0;0,0 %;-
DIE LINKE;10;6,3 %;-;2;1,3 %;-
BVB / FREIE WÄHLER;9;5,7 %;-;4;2,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,3 %;-
Plus;3;1,9 %;-;0;0,0 %;-
BSW;-;-;-;23;14,5 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;5,7 %;-;3;1,9 %;-
WU;-;-;-;2;1,3 %;-
