Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.000;-;-;1.000;-;-
Wählende;400;40,0 %;-;400;40,0 %;-
Ungültige Stimmen;5;1,2 %;-;2;0,5 %;-
Gültige Stimmen;395;98,8 %;-;398;99,5 %;-
SPD;152;38,5 %;-;120;30,2 %;-
AfD;131;33,2 %;-;114;28,6 %;-
CDU;42;10,6 %;-;34;8,5 %;-
GRÜNE/B 90;8;2,0 %;-;8;2,0 %;-
DIE LINKE;22;5,6 %;-;17;4,3 %;-
BVB / FREIE WÄHLER;32;8,1 %;-;22;5,5 %;-
FDP;2;0,5 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;15;3,8 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;57;14,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;3;0,8 %;-;1;0,3 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;2;0,5 %;-
EB Schamberger;3;0,8 %;-;-;-;-
