Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;116;-;-;116;-;-
Wählende;81;69,8 %;-;81;69,8 %;-
Ungültige Stimmen;1;1,2 %;-;0;0,0 %;-
Gültige Stimmen;80;98,8 %;-;81;100,0 %;-
SPD;36;45,0 %;-;27;33,3 %;-
AfD;27;33,8 %;-;22;27,2 %;-
CDU;12;15,0 %;-;12;14,8 %;-
GRÜNE/B 90;0;0,0 %;-;7;8,6 %;-
DIE LINKE;2;2,5 %;-;2;2,5 %;-
BVB / FREIE WÄHLER;1;1,2 %;-;1;1,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;4,9 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;5;6,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;2,5 %;-;1;1,2 %;-
WU;-;-;-;0;0,0 %;-
