Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;578;-;-;578;-;-
Wählende;317;54,8 %;-;317;54,8 %;-
Ungültige Stimmen;4;1,3 %;-;1;0,3 %;-
Gültige Stimmen;313;98,7 %;-;316;99,7 %;-
SPD;93;29,7 %;-;77;24,4 %;-
AfD;150;47,9 %;-;143;45,3 %;-
CDU;34;10,9 %;-;27;8,5 %;-
GRÜNE/B 90;2;0,6 %;-;8;2,5 %;-
DIE LINKE;12;3,8 %;-;6;1,9 %;-
BVB / FREIE WÄHLER;21;6,7 %;-;8;2,5 %;-
FDP;1;0,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;41;13,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,9 %;-
WU;-;-;-;0;0,0 %;-
