Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;953;-;-;953;-;-
Wählende;388;40,7 %;-;388;40,7 %;-
Ungültige Stimmen;13;3,4 %;-;10;2,6 %;-
Gültige Stimmen;375;96,6 %;-;378;97,4 %;-
SPD;130;34,7 %;-;113;29,9 %;-
AfD;158;42,1 %;-;152;40,2 %;-
CDU;27;7,2 %;-;22;5,8 %;-
GRÜNE/B 90;5;1,3 %;-;6;1,6 %;-
DIE LINKE;38;10,1 %;-;15;4,0 %;-
BVB / FREIE WÄHLER;15;4,0 %;-;5;1,3 %;-
FDP;2;0,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;6;1,6 %;-
Plus;-;-;-;4;1,1 %;-
BSW;-;-;-;53;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
