Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.268;-;-;1.268;-;-
Ungültige Stimmen;21;1,7 %;-;13.0;1,0 %;-
Gültige Stimmen;1.247;98,3 %;-;1.255;99,0 %;-
SPD;338;27,1 %;-;365.0;29,1 %;-
AfD;358;28,7 %;-;334.0;26,6 %;-
CDU;246;19,7 %;-;173.0;13,8 %;-
GRÜNE/B 90;22;1,8 %;-;22.0;1,8 %;-
DIE LINKE;105;8,4 %;-;42.0;3,3 %;-
BVB / FREIE WÄHLER;156;12,5 %;-;36.0;2,9 %;-
FDP;13;1,0 %;-;6.0;0,5 %;-
Tierschutzpartei;-;-;-;26.0;2,1 %;-
Plus;-;-;-;5.0;0,4 %;-
BSW;-;-;-;232.0;18,5 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;9;0,7 %;-;1.0;0,1 %;-
DLW;-;-;-;6.0;0,5 %;-
WU;-;-;-;6.0;0,5 %;-
