Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;794;-;-;794;-;-
Wählende;453;57,1 %;-;453;57,1 %;-
Ungültige Stimmen;8;1,8 %;-;4;0,9 %;-
Gültige Stimmen;445;98,2 %;-;449;99,1 %;-
SPD;174;39,1 %;-;151;33,6 %;-
AfD;133;29,9 %;-;122;27,2 %;-
CDU;59;13,3 %;-;47;10,5 %;-
GRÜNE/B 90;18;4,0 %;-;35;7,8 %;-
DIE LINKE;25;5,6 %;-;19;4,2 %;-
BVB / FREIE WÄHLER;30;6,7 %;-;5;1,1 %;-
FDP;6;1,3 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;14;3,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;45;10,0 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;7;1,6 %;-
