Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.116;-;-;1.116;-;-
Wählende;456;40,9 %;-;456.0;40,9 %;-
Ungültige Stimmen;14;3,1 %;-;13.0;2,9 %;-
Gültige Stimmen;442;96,9 %;-;443.0;97,1 %;-
SPD;127;28,7 %;-;117.0;26,4 %;-
AfD;234;52,9 %;-;226.0;51,0 %;-
CDU;37;8,4 %;-;27.0;6,1 %;-
GRÜNE/B 90;2;0,5 %;-;1.0;0,2 %;-
DIE LINKE;17;3,8 %;-;6.0;1,4 %;-
BVB / FREIE WÄHLER;19;4,3 %;-;7.0;1,6 %;-
FDP;6;1,4 %;-;6.0;1,4 %;-
Tierschutzpartei;-;-;-;5.0;1,1 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;44.0;9,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,5 %;-
WU;-;-;-;0.0;0,0 %;-
