Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;780;-;-;780;-;-
Wählende;390;50,0 %;-;390;50,0 %;-
Ungültige Stimmen;5;1,3 %;-;3;0,8 %;-
Gültige Stimmen;385;98,7 %;-;387;99,2 %;-
SPD;191;49,6 %;-;168;43,4 %;-
AfD;117;30,4 %;-;106;27,4 %;-
CDU;43;11,2 %;-;38;9,8 %;-
GRÜNE/B 90;4;1,0 %;-;12;3,1 %;-
DIE LINKE;8;2,1 %;-;10;2,6 %;-
BVB / FREIE WÄHLER;17;4,4 %;-;4;1,0 %;-
FDP;3;0,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;11;2,8 %;-
Plus;-;-;-;3;0,8 %;-
BSW;-;-;-;33;8,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;0,5 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
