Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;734;-;-;734;-;-
Wählende;404;55,0 %;-;404;55,0 %;-
Ungültige Stimmen;2;0,5 %;-;1;0,2 %;-
Gültige Stimmen;402;99,5 %;-;403;99,8 %;-
SPD;143;35,6 %;-;135;33,5 %;-
AfD;141;35,1 %;-;127;31,5 %;-
CDU;57;14,2 %;-;43;10,7 %;-
GRÜNE/B 90;13;3,2 %;-;21;5,2 %;-
DIE LINKE;16;4,0 %;-;7;1,7 %;-
BVB / FREIE WÄHLER;27;6,7 %;-;7;1,7 %;-
FDP;5;1,2 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;16;4,0 %;-
Plus;-;-;-;7;1,7 %;-
BSW;-;-;-;34;8,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
