Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;336;-;-;336;-;-
Wählende;169;50,3 %;-;169;50,3 %;-
Ungültige Stimmen;4;2,4 %;-;1;0,6 %;-
Gültige Stimmen;165;97,6 %;-;168;99,4 %;-
SPD;56;33,9 %;-;52;31,0 %;-
AfD;71;43,0 %;-;58;34,5 %;-
CDU;29;17,6 %;-;25;14,9 %;-
GRÜNE/B 90;1;0,6 %;-;1;0,6 %;-
DIE LINKE;3;1,8 %;-;4;2,4 %;-
BVB / FREIE WÄHLER;5;3,0 %;-;3;1,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;23;13,7 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
