Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;911;-;-;911;-;-
Ungültige Stimmen;12;1,3 %;-;2;0,2 %;-
Gültige Stimmen;899;98,7 %;-;909;99,8 %;-
SPD;318;35,4 %;-;306;33,7 %;-
AfD;169;18,8 %;-;146;16,1 %;-
CDU;202;22,5 %;-;154;16,9 %;-
GRÜNE/B 90;56;6,2 %;-;41;4,5 %;-
DIE LINKE;33;3,7 %;-;25;2,8 %;-
BVB / FREIE WÄHLER;69;7,7 %;-;29;3,2 %;-
FDP;17;1,9 %;-;12;1,3 %;-
Tierschutzpartei;-;-;-;18;2,0 %;-
Plus;18;2,0 %;-;10;1,1 %;-
BSW;-;-;-;155;17,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;0,4 %;-
WU;-;-;-;9;1,0 %;-
EB Müller;17;1,9 %;-;-;-;-
