Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;103;-;-;103;-;-
Wählende;58;56,3 %;-;58;56,3 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;58;100,0 %;-;58;100,0 %;-
SPD;21;36,2 %;-;22;37,9 %;-
AfD;24;41,4 %;-;23;39,7 %;-
CDU;7;12,1 %;-;6;10,3 %;-
GRÜNE/B 90;0;0,0 %;-;2;3,4 %;-
DIE LINKE;3;5,2 %;-;1;1,7 %;-
BVB / FREIE WÄHLER;2;3,4 %;-;0;0,0 %;-
FDP;1;1,7 %;-;1;1,7 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;3;5,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
