Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.295;-;-;1.295;-;-
Wählende;487;37,6 %;-;487;37,6 %;-
Ungültige Stimmen;33;6,8 %;-;7;1,4 %;-
Gültige Stimmen;454;93,2 %;-;480;98,6 %;-
SPD;205;45,2 %;-;196;40,8 %;-
AfD;-;-;-;137;28,5 %;-
CDU;61;13,4 %;-;34;7,1 %;-
GRÜNE/B 90;6;1,3 %;-;5;1,0 %;-
DIE LINKE;51;11,2 %;-;17;3,5 %;-
BVB / FREIE WÄHLER;45;9,9 %;-;6;1,2 %;-
FDP;15;3,3 %;-;6;1,2 %;-
Tierschutzpartei;-;-;-;7;1,5 %;-
Plus;-;-;-;5;1,0 %;-
BSW;-;-;-;63;13,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;1;0,2 %;-
EB Raue;71;15,6 %;-;-;-;-
