Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;266;-;-;266;-;-
Wählende;144;54,1 %;-;144;54,1 %;-
Ungültige Stimmen;3;2,1 %;-;2;1,4 %;-
Gültige Stimmen;141;97,9 %;-;142;98,6 %;-
SPD;42;29,8 %;-;33;23,2 %;-
AfD;61;43,3 %;-;53;37,3 %;-
CDU;23;16,3 %;-;22;15,5 %;-
GRÜNE/B 90;1;0,7 %;-;1;0,7 %;-
DIE LINKE;5;3,5 %;-;4;2,8 %;-
BVB / FREIE WÄHLER;8;5,7 %;-;6;4,2 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;2,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;11,3 %;-
III. Weg;1;0,7 %;-;1;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,4 %;-
WU;-;-;-;0;0,0 %;-
