Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;417;-;-;417;-;-
Wählende;248;59,5 %;-;248;59,5 %;-
Ungültige Stimmen;3;1,2 %;-;1;0,4 %;-
Gültige Stimmen;245;98,8 %;-;247;99,6 %;-
SPD;68;27,8 %;-;57;23,1 %;-
AfD;115;46,9 %;-;107;43,3 %;-
CDU;32;13,1 %;-;30;12,1 %;-
GRÜNE/B 90;1;0,4 %;-;2;0,8 %;-
DIE LINKE;14;5,7 %;-;4;1,6 %;-
BVB / FREIE WÄHLER;12;4,9 %;-;7;2,8 %;-
FDP;1;0,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;35;14,2 %;-
III. Weg;2;0,8 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;1,6 %;-
WU;-;-;-;0;0,0 %;-
