Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;263;-;-;263;-;-
Wählende;138;52,5 %;-;138;52,5 %;-
Ungültige Stimmen;1;0,7 %;-;0;0,0 %;-
Gültige Stimmen;137;99,3 %;-;138;100,0 %;-
SPD;41;29,9 %;-;39;28,3 %;-
AfD;53;38,7 %;-;46;33,3 %;-
CDU;27;19,7 %;-;25;18,1 %;-
GRÜNE/B 90;1;0,7 %;-;3;2,2 %;-
DIE LINKE;8;5,8 %;-;6;4,3 %;-
BVB / FREIE WÄHLER;4;2,9 %;-;1;0,7 %;-
FDP;1;0,7 %;-;1;0,7 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;10,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,5 %;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
