Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;10.815;-;-;10.815;-;-
Wählende;7.668;70,9 %;+101;7.668;70,9 %;+101
Ungültige Stimmen;153;2,0 %;+03;113.0;1,5 %;-02
Gültige Stimmen;7.515;98,0 %;-03;7.555;98,5 %;+02
SPD;2.040;27,1 %;+75;1.943;25,7 %;+04
AfD;3.230;43,0 %;+136;2.929;38,8 %;+84
CDU;1.042;13,9 %;-68;875.0;11,6 %;-60
GRÜNE/B 90;88;1,2 %;-38;79.0;1,0 %;-34
DIE LINKE;251;3,3 %;-49;105.0;1,4 %;-63
BVB / FREIE WÄHLER;758;10,1 %;+35;214.0;2,8 %;-19
FDP;106;1,4 %;-90;67.0;0,9 %;-55
Tierschutzpartei;-;-;-;96.0;1,3 %;-09
Plus;-;-;-;37.0;0,5 %;-06
BSW;-;-;-;1.143;15,1 %;+151
III. Weg;-;-;-;10.0;0,1 %;+01
DKP;-;-;-;3.0;0,0 %;+00
DLW;-;-;-;46.0;0,6 %;+06
WU;-;-;-;8.0;0,1 %;+01
