Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.514;-;-;4.514;-;-
Wählende;3.484;77,2 %;+170;3.484;77,2 %;+170
Ungültige Stimmen;49;1,4 %;+02;36.0;1,0 %;-02
Gültige Stimmen;3.435;98,6 %;-02;3.448;99,0 %;+02
SPD;1.054;30,7 %;+93;920.0;26,7 %;+09
AfD;1.285;37,4 %;+125;1.146;33,2 %;+65
CDU;590;17,2 %;-36;436.0;12,6 %;-49
GRÜNE/B 90;59;1,7 %;-110;116.0;3,4 %;-70
DIE LINKE;162;4,7 %;-61;107.0;3,1 %;-69
BVB / FREIE WÄHLER;177;5,2 %;+11;88.0;2,6 %;-07
FDP;44;1,3 %;-14;24.0;0,7 %;-25
Tierschutzpartei;-;-;-;57.0;1,7 %;-04
Plus;-;-;-04;19.0;0,6 %;-05
BSW;-;-;-;477.0;13,8 %;+138
III. Weg;-;-;-;6.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;64;1,9 %;+19;48.0;1,4 %;+14
WU;-;-;-;4.0;0,1 %;+01
