Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;845;-;-;845;-;-
Wählende;378;44,7 %;-;378;44,7 %;-
Ungültige Stimmen;10;2,6 %;-;7;1,9 %;-
Gültige Stimmen;368;97,4 %;-;371;98,1 %;-
SPD;143;38,9 %;-;125;33,7 %;-
AfD;140;38,0 %;-;125;33,7 %;-
CDU;33;9,0 %;-;28;7,5 %;-
GRÜNE/B 90;9;2,4 %;-;12;3,2 %;-
DIE LINKE;18;4,9 %;-;12;3,2 %;-
BVB / FREIE WÄHLER;21;5,7 %;-;9;2,4 %;-
FDP;4;1,1 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;4;1,1 %;-
Plus;-;-;-;5;1,3 %;-
BSW;-;-;-;48;12,9 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
