Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;730;-;-;730;-;-
Wählende;372;51,0 %;-;372;51,0 %;-
Ungültige Stimmen;11;3,0 %;-;3;0,8 %;-
Gültige Stimmen;361;97,0 %;-;369;99,2 %;-
SPD;150;41,6 %;-;127;34,4 %;-
AfD;123;34,1 %;-;115;31,2 %;-
CDU;44;12,2 %;-;38;10,3 %;-
GRÜNE/B 90;4;1,1 %;-;10;2,7 %;-
DIE LINKE;15;4,2 %;-;7;1,9 %;-
BVB / FREIE WÄHLER;14;3,9 %;-;9;2,4 %;-
FDP;11;3,0 %;-;5;1,4 %;-
Tierschutzpartei;-;-;-;8;2,2 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;48;13,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
