Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;8.725;-;-;8.725;-;-
Wählende;6.676;76,5 %;+137;6.676;76,5 %;+137
Ungültige Stimmen;91;1,4 %;-02;55.0;0,8 %;-05
Gültige Stimmen;6.585;98,6 %;+02;6.621;99,2 %;+05
SPD;1.769;26,9 %;+37;1.643;24,8 %;+09
AfD;2.679;40,7 %;+111;2.467;37,3 %;+69
CDU;804;12,2 %;-42;704.0;10,6 %;-45
GRÜNE/B 90;100;1,5 %;-55;132.0;2,0 %;-56
DIE LINKE;271;4,1 %;-75;156.0;2,4 %;-69
BVB / FREIE WÄHLER;502;7,6 %;-09;181.0;2,7 %;-30
FDP;82;1,2 %;-24;31.0;0,5 %;-33
Tierschutzpartei;-;-;-;112.0;1,7 %;-12
Plus;-;-;-;49.0;0,7 %;-06
BSW;-;-;-;956.0;14,4 %;+144
III. Weg;-;-;-;9.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;378;5,7 %;+57;168.0;2,5 %;+25
WU;-;-;-;13.0;0,2 %;+02
