Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;570;-;-;570;-;-
Wählende;389;68,2 %;+15;389;68,2 %;+15
Ungültige Stimmen;2;0,5 %;-54;2;0,5 %;-18
Gültige Stimmen;387;99,5 %;+54;387;99,5 %;+18
SPD;92;23,8 %;-68;78;20,2 %;+04
AfD;203;52,5 %;+525;194;50,1 %;+96
CDU;51;13,2 %;-212;41;10,6 %;-107
GRÜNE/B 90;7;1,8 %;-01;4;1,0 %;-21
DIE LINKE;8;2,1 %;-29;7;1,8 %;-42
BVB / FREIE WÄHLER;21;5,4 %;-30;11;2,8 %;+02
FDP;2;0,5 %;-58;0;0,0 %;-34
Tierschutzpartei;-;-;-;9;2,3 %;+07
Plus;-;-;-;2;0,5 %;-11
BSW;-;-;-;40;10,3 %;+103
III. Weg;-;-;-;0;0,0 %;00
DKP;3;0,8 %;+08;0;0,0 %;00
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;0;0,0 %;00
