Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;663;-;-;663;-;-
Ungültige Stimmen;11;1,7 %;+03;4;0,6 %;-07
Gültige Stimmen;652;98,3 %;-03;659;99,4 %;+07
SPD;187;28,7 %;+80;182;27,6 %;+27
AfD;155;23,8 %;+55;129;19,6 %;-04
CDU;186;28,5 %;+04;150;22,8 %;+35
GRÜNE/B 90;19;2,9 %;-60;20;3,0 %;-57
DIE LINKE;34;5,2 %;-66;20;3,0 %;-83
BVB / FREIE WÄHLER;37;5,7 %;-07;20;3,0 %;-27
FDP;18;2,8 %;-13;17;2,6 %;-21
Tierschutzpartei;-;-;-;17;2,6 %;-14
Plus;13;2,0 %;+14;3;0,5 %;-05
BSW;-;-;-;99;15,0 %;+150
III. Weg;3;0,5 %;+05;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;2;0,3 %;+03
