Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;503;-;-;503;-;-
Wählende;370;73,6 %;+132;370;73,6 %;+132
Ungültige Stimmen;4;1,1 %;-12;3;0,8 %;-18
Gültige Stimmen;366;98,9 %;+12;367;99,2 %;+18
SPD;104;28,4 %;+49;102;27,8 %;+25
AfD;187;51,1 %;+193;168;45,8 %;+139
CDU;42;11,5 %;-84;33;9,0 %;-80
GRÜNE/B 90;5;1,4 %;-56;5;1,4 %;-40
DIE LINKE;9;2,5 %;-48;4;1,1 %;-56
BVB / FREIE WÄHLER;10;2,7 %;-26;5;1,4 %;-40
FDP;5;1,4 %;-39;1;0,3 %;-64
Tierschutzpartei;-;-;-;7;1,9 %;+02
Plus;4;1,1 %;+11;2;0,5 %;+02
BSW;-;-;-;35;9,5 %;+95
III. Weg;-;-;-;2;0,5 %;+05
DKP;-;-;-;1;0,3 %;+03
DLW;0;0,0 %;00;1;0,3 %;+03
WU;-;-;-;1;0,3 %;+03
