Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;175;-;-;175;-;-
Wählende;95;54,3 %;+73;95;54,3 %;+73
Ungültige Stimmen;1;1,1 %;-05;2;2,1 %;+05
Gültige Stimmen;94;98,9 %;+05;93;97,9 %;-05
SPD;30;31,9 %;+78;25;26,9 %;+24
AfD;43;45,7 %;+101;36;38,7 %;+46
CDU;8;8,5 %;-90;8;8,6 %;-95
GRÜNE/B 90;0;0,0 %;-58;0;0,0 %;-60
DIE LINKE;6;6,4 %;-28;6;6,5 %;-17
BVB / FREIE WÄHLER;4;4,3 %;-11;1;1,1 %;-17
FDP;1;1,1 %;-13;1;1,1 %;-25
Tierschutzpartei;-;-;-;4;4,3 %;+25
Plus;-;-;-;1;1,1 %;+01
BSW;-;-;-;11;11,8 %;+118
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;2;2,1 %;+21;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
