Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.618;-;-;1.618;-;-
Wählende;732;45,2 %;-;732.0;45,2 %;-
Ungültige Stimmen;12;1,6 %;-;9.0;1,2 %;-
Gültige Stimmen;720;98,4 %;-;723.0;98,8 %;-
SPD;253;35,1 %;-;224.0;31,0 %;-
AfD;320;44,4 %;-;285.0;39,4 %;-
CDU;60;8,3 %;-;42.0;5,8 %;-
GRÜNE/B 90;3;0,4 %;-;9.0;1,2 %;-
DIE LINKE;41;5,7 %;-;23.0;3,2 %;-
BVB / FREIE WÄHLER;34;4,7 %;-;8.0;1,1 %;-
FDP;9;1,2 %;-;6.0;0,8 %;-
Tierschutzpartei;-;-;-;8.0;1,1 %;-
Plus;-;-;-;4.0;0,6 %;-
BSW;-;-;-;109.0;15,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;5.0;0,7 %;-
