Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.064;-;-;1.064;-;-
Wählende;533;50,1 %;-;533.0;50,1 %;-
Ungültige Stimmen;5;0,9 %;-;5.0;0,9 %;-
Gültige Stimmen;528;99,1 %;-;528.0;99,1 %;-
SPD;175;33,1 %;-;114.0;21,6 %;-
AfD;214;40,5 %;-;206.0;39,0 %;-
CDU;61;11,6 %;-;50.0;9,5 %;-
GRÜNE/B 90;3;0,6 %;-;19.0;3,6 %;-
DIE LINKE;35;6,6 %;-;22.0;4,2 %;-
BVB / FREIE WÄHLER;36;6,8 %;-;18.0;3,4 %;-
FDP;4;0,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;78.0;14,8 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;2.0;0,4 %;-
