Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.557;-;-;1.557;-;-
Wählende;739;47,5 %;-;739;47,5 %;-
Ungültige Stimmen;9;1,2 %;-;8;1,1 %;-
Gültige Stimmen;730;98,8 %;-;731;98,9 %;-
SPD;194;26,6 %;-;212;29,0 %;-
AfD;339;46,4 %;-;318;43,5 %;-
CDU;104;14,2 %;-;64;8,8 %;-
GRÜNE/B 90;3;0,4 %;-;16;2,2 %;-
DIE LINKE;16;2,2 %;-;9;1,2 %;-
BVB / FREIE WÄHLER;32;4,4 %;-;9;1,2 %;-
FDP;9;1,2 %;-;5;0,7 %;-
Tierschutzpartei;-;-;-;8;1,1 %;-
Plus;5;0,7 %;-;3;0,4 %;-
BSW;-;-;-;81;11,1 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;2;0,3 %;-;1;0,1 %;-
DLW;-;-;-;4;0,5 %;-
WU;-;-;-;0;0,0 %;-
Demokraten BB;26;3,6 %;-;-;-;-
