Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;852;-;-;852;-;-
Wählende;420;49,3 %;-;420;49,3 %;-
Ungültige Stimmen;11;2,6 %;-;7;1,7 %;-
Gültige Stimmen;409;97,4 %;-;413;98,3 %;-
SPD;112;27,4 %;-;91;22,0 %;-
AfD;213;52,1 %;-;200;48,4 %;-
CDU;29;7,1 %;-;30;7,3 %;-
GRÜNE/B 90;5;1,2 %;-;9;2,2 %;-
DIE LINKE;13;3,2 %;-;7;1,7 %;-
BVB / FREIE WÄHLER;12;2,9 %;-;7;1,7 %;-
FDP;20;4,9 %;-;11;2,7 %;-
Tierschutzpartei;-;-;-;2;0,5 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;47;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;5;1,2 %;-;4;1,0 %;-
WU;-;-;-;1;0,2 %;-
