Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;232;-;-;232;-;-
Wählende;160;69,0 %;-;160;69,0 %;-
Ungültige Stimmen;8;5,0 %;-;1;0,6 %;-
Gültige Stimmen;152;95,0 %;-;159;99,4 %;-
SPD;67;44,1 %;-;61;38,4 %;-
AfD;-;-;-;47;29,6 %;-
CDU;40;26,3 %;-;12;7,5 %;-
GRÜNE/B 90;1;0,7 %;-;2;1,3 %;-
DIE LINKE;4;2,6 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;18;11,8 %;-;5;3,1 %;-
FDP;5;3,3 %;-;3;1,9 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;26;16,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,3 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;17;11,2 %;-;-;-;-
