Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;164;-;-;164;-;-
Wählende;111;67,7 %;-;111;67,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;111;100,0 %;-;111;100,0 %;-
SPD;53;47,7 %;-;36;32,4 %;-
AfD;34;30,6 %;-;31;27,9 %;-
CDU;11;9,9 %;-;6;5,4 %;-
GRÜNE/B 90;3;2,7 %;-;12;10,8 %;-
DIE LINKE;4;3,6 %;-;6;5,4 %;-
BVB / FREIE WÄHLER;2;1,8 %;-;1;0,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;4;3,6 %;-;2;1,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;15,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
