Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.128;-;-;1.128;-;-
Wählende;496;44,0 %;-;496.0;44,0 %;-
Ungültige Stimmen;17;3,4 %;-;10.0;2,0 %;-
Gültige Stimmen;479;96,6 %;-;486.0;98,0 %;-
SPD;149;31,1 %;-;133.0;27,4 %;-
AfD;227;47,4 %;-;209.0;43,0 %;-
CDU;52;10,9 %;-;42.0;8,6 %;-
GRÜNE/B 90;10;2,1 %;-;11.0;2,3 %;-
DIE LINKE;9;1,9 %;-;8.0;1,6 %;-
BVB / FREIE WÄHLER;24;5,0 %;-;15.0;3,1 %;-
FDP;1;0,2 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;9.0;1,9 %;-
Plus;5;1,0 %;-;1.0;0,2 %;-
BSW;-;-;-;53.0;10,9 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;2;0,4 %;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
