Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;260;-;-;260;-;-
Wählende;132;50,8 %;-;132;50,8 %;-
Ungültige Stimmen;2;1,5 %;-;1;0,8 %;-
Gültige Stimmen;130;98,5 %;-;131;99,2 %;-
SPD;31;23,8 %;-;24;18,3 %;-
AfD;64;49,2 %;-;59;45,0 %;-
CDU;18;13,8 %;-;15;11,5 %;-
GRÜNE/B 90;1;0,8 %;-;2;1,5 %;-
DIE LINKE;8;6,2 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;6;4,6 %;-;2;1,5 %;-
FDP;2;1,5 %;-;3;2,3 %;-
Tierschutzpartei;-;-;-;3;2,3 %;-
Plus;-;-;-;1;0,8 %;-
BSW;-;-;-;19;14,5 %;-
III. Weg;-;-;-;1;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
