Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;675;-;-;675;-;-
Ungültige Stimmen;7;1,0 %;+09;1;0,1 %;+01
Gültige Stimmen;668;99,0 %;-09;674;99,9 %;-01
SPD;215;32,2 %;+116;201;29,8 %;+34
AfD;150;22,5 %;+85;127;18,8 %;+41
CDU;131;19,6 %;-68;122;18,1 %;-71
GRÜNE/B 90;28;4,2 %;-51;34;5,0 %;-39
DIE LINKE;49;7,3 %;-138;31;4,6 %;-77
BVB / FREIE WÄHLER;35;5,2 %;+06;16;2,4 %;-23
FDP;2;0,3 %;-35;0;0,0 %;-42
Tierschutzpartei;-;-;-;9;1,3 %;-05
Plus;-;-;-;5;0,7 %;-09
BSW;-;-;-;107;15,9 %;+159
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,1 %;+01
DLW;58;8,7 %;+87;20;3,0 %;+30
WU;-;-;-;1;0,1 %;+01
