Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;547;-;-;547;-;-
Wählende;317;58,0 %;-;317;58,0 %;-
Ungültige Stimmen;5;1,6 %;-;2;0,6 %;-
Gültige Stimmen;312;98,4 %;-;315;99,4 %;-
SPD;101;32,4 %;-;75;23,8 %;-
AfD;160;51,3 %;-;157;49,8 %;-
CDU;27;8,7 %;-;19;6,0 %;-
GRÜNE/B 90;1;0,3 %;-;6;1,9 %;-
DIE LINKE;6;1,9 %;-;2;0,6 %;-
BVB / FREIE WÄHLER;8;2,6 %;-;4;1,3 %;-
FDP;1;0,3 %;-;1;0,3 %;-
Tierschutzpartei;8;2,6 %;-;4;1,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;44;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,6 %;-
